Date,Open,High,Low,Close
2020-07-16,75.07499694824219,75.79550170898438,74.41349792480469,75.74600219726562
2020-07-17,75.84549713134766,76.17150115966797,74.90499877929688,75.84249877929688
2020-07-20,75.75,78.45050048828125,75.13500213623047,78.19200134277344
2020-07-21,79.25150299072266,79.35250091552734,77.63099670410156,77.7959976196289
2020-07-22,77.7854995727539,78.3489990234375,77.1614990234375,78.24250030517578
2020-07-23,78.29650115966797,78.51750183105469,75.42949676513672,75.8375015258789
2020-07-24,74.95950317382812,75.77149963378906,74.37950134277344,75.4104995727539
2020-07-27,75.66300201416016,76.87799835205078,75.61650085449219,76.47149658203125
2020-07-28,76.25,76.30049896240234,75.0260009765625,75.18250274658203
2020-07-29,75.25,76.66649627685547,75.15049743652344,76.17549896240234
2020-07-30,74.89849853515625,77.04450225830078,74.75849914550781,76.91850280761719
2020-07-31,74.85250091552734,75.2509994506836,72.69999694824219,74.39749908447266
2020-08-03,74.55000305175781,74.8864974975586,73.58599853515625,74.13800048828125
2020-08-04,74.33550262451172,74.65550231933594,73.20149993896484,73.66500091552734
2020-08-05,73.84100341796875,74.5,73.56099700927734,73.95449829101562
2020-08-06,73.80750274658203,75.3134994506836,73.59500122070312,75.24749755859375
2020-08-07,75.4520034790039,76.00450134277344,74.3134994506836,74.91850280761719
2020-08-10,74.54000091552734,75.35749816894531,73.87449645996094,74.84100341796875
2020-08-11,74.69999694824219,75.52200317382812,73.90950012207031,74.0270004272461
2020-08-12,74.35600280761719,75.58350372314453,74.25,75.36199951171875
2020-08-13,75.4104995727539,76.84850311279297,75.4104995727539,75.8324966430664
2020-08-14,75.68049621582031,75.989501953125,74.94999694824219,75.23149871826172
2020-08-17,75.79850006103516,76.18900299072266,75.25,75.81199645996094
2020-08-18,76.30599975585938,77.86849975585938,76.08350372314453,77.78900146484375
2020-08-19,77.62449645996094,78.44300079345703,77.0,77.23049926757812
2020-08-20,76.99849700927734,79.00849914550781,76.7229995727539,78.8125
2020-08-21,78.58999633789062,79.59400177001953,78.1155014038086,78.77850341796875
2020-08-24,79.62349700927734,80.43900299072266,78.75199890136719,79.25749969482422
2020-08-25,79.00499725341797,80.44400024414062,78.89399719238281,80.2925033569336
2020-08-26,80.31500244140625,82.6395034790039,80.04900360107422,82.20649719238281
2020-08-27,82.33049774169922,82.39949798583984,80.94049835205078,81.4260025024414
2020-08-28,81.47350311279297,82.06749725341797,81.28050231933594,81.97149658203125
2020-08-31,82.17849731445312,82.2249984741211,81.2665023803711,81.47650146484375
2020-09-01,81.60800170898438,82.96099853515625,81.47650146484375,82.75399780273438
2020-09-02,83.40049743652344,86.30500030517578,83.0094985961914,85.86949920654297
2020-09-03,84.97599792480469,85.0,80.385498046875,81.47550201416016
2020-09-04,80.44999694824219,81.74949645996094,76.89849853515625,79.06050109863281
2020-09-08,76.25,77.77749633789062,75.82499694824219,76.18000030517578
2020-09-09,77.44499969482422,77.93599700927734,76.25849914550781,77.36150360107422
2020-09-10,77.50900268554688,78.68299865722656,76.0,76.30249786376953
2020-09-11,76.40750122070312,76.93499755859375,74.6510009765625,75.78800201416016
2020-09-14,76.5824966430664,77.8499984741211,75.25550079345703,75.44149780273438
2020-09-15,76.39450073242188,77.54949951171875,76.1050033569336,76.75599670410156
2020-09-16,77.1240005493164,77.71849822998047,75.57949829101562,75.60449981689453
2020-09-17,74.29049682617188,74.93299865722656,73.12300109863281,74.35199737548828
2020-09-18,74.41500091552734,74.76000213623047,71.58100128173828,72.55449676513672
2020-09-21,71.58100128173828,72.00299835205078,70.13400268554688,71.50700378417969
2020-09-22,72.51599884033203,73.19850158691406,71.4749984741211,72.99099731445312
2020-09-23,72.60449981689453,72.65399932861328,70.13400268554688,70.46949768066406
2020-09-24,70.13400268554688,71.89949798583984,70.10749816894531,71.14299774169922
2020-09-25,71.25250244140625,72.2969970703125,70.38400268554688,71.9530029296875
2020-09-28,73.59950256347656,73.64949798583984,72.31400299072266,72.93299865722656
2020-09-29,73.19550323486328,73.5999984741211,72.69999694824219,73.3010025024414
2020-09-30,73.0469970703125,74.30999755859375,72.78800201416016,73.27999877929688
2020-10-01,74.18299865722656,74.75350189208984,73.83999633789062,74.3949966430664
2020-10-02,72.98149871826172,73.95149993896484,72.36750030517578,72.77999877929688
2020-10-05,73.13249969482422,74.23500061035156,73.00450134277344,74.1415023803711
2020-10-06,73.7750015258789,74.22599792480469,72.25050354003906,72.5510025024414
2020-10-07,72.96549987792969,73.44850158691406,71.6614990234375,72.95700073242188
2020-10-08,73.27249908447266,74.40149688720703,73.27249908447266,74.17150115966797
2020-10-09,74.64299774169922,75.59249877929688,74.3499984741211,75.52249908447266
2020-10-12,76.9000015258789,79.4209976196289,76.46499633789062,78.22949981689453
2020-10-13,78.85050201416016,79.25800323486328,77.93150329589844,78.35350036621094
2020-10-14,78.7300033569336,79.19249725341797,77.29499816894531,78.1719970703125
2020-10-15,77.2249984741211,78.56999969482422,77.05650329589844,77.77349853515625
2020-10-16,78.09149932861328,78.885498046875,77.88300323486328,78.38500213623047
2020-10-19,78.79650115966797,79.19650268554688,76.14600372314453,76.49749755859375
2020-10-20,76.15550231933594,78.69200134277344,76.0250015258789,77.55400085449219
2020-10-21,78.49250030517578,80.75700378417969,78.35700225830078,79.29949951171875
2020-10-22,79.25,80.6709976196289,78.8740005493164,80.33300018310547
2020-10-23,80.75250244140625,81.70600128173828,80.59549713134766,81.64900207519531
2020-10-26,80.75,81.47899627685547,78.38899993896484,79.2145004272461
2020-10-27,79.44650268554688,80.0999984741211,78.84950256347656,79.94400024414062
2020-10-28,77.50050354003906,77.69049835205078,75.42400360107422,75.54000091552734
2020-10-29,75.85099792480469,79.43699645996094,75.82749938964844,77.84400177001953
2020-10-30,83.37200164794922,84.06600189208984,80.07849884033203,80.80549621582031
2020-11-02,81.177001953125,82.91200256347656,80.71199798583984,81.21600341796875
2020-11-03,81.53800201416016,82.94999694824219,80.60549926757812,82.28299713134766
2020-11-04,85.27899932861328,88.50150299072266,85.1500015258789,87.2925033569336
2020-11-05,88.52249908447266,89.59100341796875,87.05149841308594,88.125
2020-11-06,87.56700134277344,88.42500305175781,86.83399963378906,87.98650360107422
2020-11-09,89.79900360107422,90.84449768066406,87.87750244140625,88.07099914550781
2020-11-10,86.4885025024414,87.96900177001953,85.80599975585938,86.88600158691406
2020-11-11,87.41999816894531,88.1449966430664,87.15299987792969,87.36150360107422
2020-11-12,87.0999984741211,88.2490005493164,86.89849853515625,87.14099884033203
2020-11-13,87.4000015258789,88.85649871826172,86.79900360107422,88.61299896240234
2020-11-16,88.20700073242188,89.71700286865234,88.06649780273438,88.70149993896484
2020-11-17,88.39299774169922,88.85700225830078,87.97450256347656,88.08300018310547
2020-11-18,87.83200073242188,88.25,86.92849731445312,87.03199768066406
2020-11-19,86.6614990234375,88.17449951171875,86.5009994506836,87.92849731445312
2020-11-20,88.0999984741211,88.41799926757812,86.75,86.81900024414062
2020-11-23,87.01100158691406,87.29949951171875,85.50900268554688,86.37799835205078
2020-11-24,86.375,88.3239974975586,86.0364990234375,88.19499969482422
2020-11-25,88.3905029296875,88.51899719238281,87.41799926757812,88.20649719238281
2020-11-27,88.22699737548828,89.85050201416016,88.22699737548828,89.35099792480469
2020-11-30,88.78250122070312,89.01699829101562,87.39199829101562,87.72000122070312
2020-12-01,88.33300018310547,91.08599853515625,88.15149688720703,89.76799774169922
2020-12-02,89.76799774169922,91.63700103759766,89.25849914550781,91.24849700927734
2020-12-03,91.0270004272461,92.19149780273438,90.8499984741211,91.09200286865234
2020-12-04,91.01100158691406,91.4749984741211,90.67949676513672,91.18800354003906
2020-12-07,90.77749633789062,91.4645004272461,90.1520004272461,90.85150146484375
2020-12-08,90.4260025024414,90.79850006103516,89.56400299072266,90.56649780273438
2020-12-09,90.51799774169922,91.41850280761719,88.0999984741211,88.89299774169922
2020-12-10,88.12999725341797,88.74949645996094,86.67649841308594,88.38249969482422
2020-12-11,88.0,88.8655014038086,87.63700103759766,88.73999786376953
2020-12-14,88.53600311279297,89.48999786376953,87.45649719238281,87.61299896240234
2020-12-15,87.99299621582031,88.19999694824219,87.08350372314453,88.05400085449219
2020-12-16,88.45549774169922,88.45549774169922,87.4530029296875,87.8594970703125
2020-12-17,88.19650268554688,88.33550262451172,86.55750274658203,87.02549743652344
2020-12-18,87.30850219726562,87.41799926757812,85.75,86.31099700927734
2020-12-21,85.45649719238281,86.8499984741211,84.69999694824219,86.72799682617188
2020-12-22,86.46649932861328,86.63050079345703,85.28900146484375,86.01100158691406
2020-12-23,86.19650268554688,87.20549774169922,86.05999755859375,86.4114990234375
2020-12-24,86.44999694824219,87.12049865722656,86.21749877929688,86.70800018310547
2020-12-28,87.24549865722656,89.3499984741211,87.09100341796875,88.697998046875
2020-12-29,89.36150360107422,89.42350006103516,87.75550079345703,87.88800048828125
2020-12-30,88.25,88.38800048828125,86.4000015258789,86.8125
2020-12-31,86.8635025024414,87.875,86.80449676513672,87.63200378417969
2021-01-04,88.0,88.12449645996094,85.35700225830078,86.30650329589844
2021-01-05,86.25450134277344,87.34149932861328,85.84500122070312,87.00250244140625
2021-01-06,85.01300048828125,87.19850158691406,84.80500030517578,86.14399719238281
2021-01-07,86.33799743652344,88.89099884033203,86.33799743652344,88.71700286865234
2021-01-08,88.85800170898438,89.96800231933594,88.06099700927734,89.8915023803711
2021-01-11,88.85099792480469,89.21900177001953,87.60700225830078,87.81449890136719
2021-01-12,87.26799774169922,88.3949966430664,85.81900024414062,86.87149810791016
2021-01-13,86.36599731445312,87.81950378417969,86.36599731445312,87.36250305175781
2021-01-14,87.44349670410156,88.37750244140625,86.30349731445312,86.5459976196289
2021-01-15,86.45099639892578,87.38099670410156,85.58550262451172,86.38099670410156
2021-01-19,87.1500015258789,90.19200134277344,86.6415023803711,89.22350311279297
2021-01-20,91.31849670410156,94.98600006103516,90.97550201416016,94.00350189208984
2021-01-21,94.68250274658203,96.60399627685547,93.97049713134766,94.2074966430664
2021-01-22,94.572998046875,95.21949768066406,93.82499694824219,94.62799835205078
2021-01-25,95.63700103759766,96.09100341796875,92.95800018310547,94.71399688720703
2021-01-26,94.29949951171875,95.7874984741211,93.80650329589844,95.39749908447266
2021-01-27,93.74549865722656,94.02349853515625,89.86399841308594,90.9469985961914
2021-01-28,91.55000305175781,94.39949798583984,91.55000305175781,92.66000366210938
2021-01-29,91.70099639892578,92.37699890136719,90.0780029296875,91.36799621582031
2021-02-01,92.22949981689453,95.7770004272461,92.22949981689453,94.65350341796875
2021-02-02,95.65650177001953,97.46849822998047,95.31849670410156,95.95600128173828
2021-02-03,103.28050231933594,105.33100128173828,100.67749786376953,102.94400024414062
2021-02-04,103.03099822998047,103.46499633789062,101.75499725341797,102.68150329589844
2021-02-05,102.97799682617188,104.7969970703125,102.5,104.44149780273438
2021-02-08,105.0,105.75,103.1675033569336,104.22599792480469
2021-02-09,103.73999786376953,104.92549896240234,103.5,103.76950073242188
2021-02-10,104.15699768066406,104.94400024414062,102.61199951171875,104.3239974975586
2021-02-11,104.55000305175781,104.69999694824219,103.44300079345703,104.4375
2021-02-12,103.9885025024414,104.9749984741211,103.67849731445312,104.75150299072266
2021-02-16,104.5875015258789,107.25700378417969,104.5875015258789,105.53500366210938
2021-02-17,104.6989974975586,106.12200164794922,104.4175033569336,105.93099975585938
2021-02-18,105.25,106.09950256347656,104.66649627685547,105.29049682617188
2021-02-19,105.3895034790039,105.92900085449219,104.17150115966797,104.44049835205078
2021-02-22,102.68000030517578,104.0165023803711,102.4000015258789,102.71299743652344
2021-02-23,100.69950103759766,103.625,99.5114974975586,103.00599670410156
2021-02-24,101.50199890136719,104.41600036621094,101.37650299072266,104.19049835205078
2021-02-25,102.79650115966797,104.1500015258789,100.32450103759766,100.79750061035156
2021-02-26,101.49749755859375,102.82599639892578,100.05049896240234,101.09549713134766
2021-03-01,102.4000015258789,103.8115005493164,101.72100067138672,103.48300170898438
2021-03-02,103.24199676513672,104.73699951171875,102.83350372314453,103.2239990234375
2021-03-03,102.59750366210938,103.79949951171875,99.69999694824219,100.57050323486328
2021-03-04,100.74349975585938,103.72949981689453,100.27149963378906,101.69650268554688
2021-03-05,103.05750274658203,105.30999755859375,101.38899993896484,104.85350036621094
2021-03-08,104.2030029296875,105.68699645996094,100.2594985961914,100.375
2021-03-09,102.48750305175781,103.19599914550781,101.77999877929688,102.01799774169922
2021-03-10,103.06999969482422,103.06999969482422,100.96649932861328,101.80950164794922
2021-03-11,102.91100311279297,105.5634994506836,102.82250213623047,105.0270004272461
2021-03-12,103.82050323486328,103.88050079345703,101.62100219726562,102.5
2021-03-15,102.2490005493164,102.74949645996094,101.3895034790039,102.72200012207031
2021-03-16,103.29949951171875,105.68399810791016,102.9645004272461,104.19450378417969
2021-03-17,103.42350006103516,104.94999694824219,102.20600128173828,104.11100006103516
2021-03-18,102.40899658203125,103.4375,100.95899963378906,101.06700134277344
2021-03-19,101.48650360107422,101.85199737548828,100.14649963378906,101.3479995727539
2021-03-22,101.38150024414062,102.41699981689453,100.69999694824219,101.53450012207031
2021-03-23,101.99749755859375,103.20549774169922,101.4000015258789,102.06649780273438
2021-03-24,102.58799743652344,103.37999725341797,101.44999694824219,101.62650299072266
2021-03-25,101.45249938964844,102.28199768066406,99.80449676513672,101.62300109863281
2021-03-26,101.5895004272461,101.96949768066406,100.19249725341797,101.23650360107422
2021-03-29,101.10800170898438,102.46050262451172,100.27249908447266,102.28949737548828
2021-03-30,102.64900207519531,103.13349914550781,101.80750274658203,102.32350158691406
2021-03-31,102.72000122070312,104.31300354003906,102.3499984741211,103.1259994506836
2021-04-01,104.61250305175781,106.7874984741211,104.57150268554688,106.48899841308594
2021-04-05,107.35749816894531,111.44950103759766,107.260498046875,110.947998046875
2021-04-06,110.5459976196289,111.4000015258789,110.0895004272461,110.46299743652344
2021-04-07,110.65499877929688,112.2249984741211,110.65499877929688,111.95149993896484
2021-04-08,113.19999694824219,113.5895004272461,112.15049743652344,112.52149963378906
2021-04-09,112.27200317382812,113.69850158691406,111.86299896240234,113.53350067138672
2021-04-12,112.70600128173828,112.84449768066406,111.39099884033203,112.23100280761719
2021-04-13,112.54949951171875,113.17350006103516,112.15249633789062,112.72149658203125
2021-04-14,113.37149810791016,113.37149810791016,111.8010025024414,112.09549713134766
2021-04-15,113.09750366210938,114.80000305175781,112.55850219726562,114.26249694824219
2021-04-16,114.46199798583984,114.71199798583984,113.5459976196289,114.13749694824219
2021-04-19,113.50900268554688,115.20449829101562,113.50900268554688,114.48799896240234
2021-04-20,114.87449645996094,114.94999694824219,112.85600280761719,113.95050048828125
2021-04-21,113.60250091552734,114.0,112.24099731445312,113.9175033569336
2021-04-22,113.7699966430664,114.44400024414062,112.01599884033203,112.6259994506836
2021-04-23,113.3499984741211,115.30599975585938,113.0625,114.99649810791016
2021-04-26,115.22599792480469,116.22650146484375,114.86599731445312,115.49649810791016
2021-04-27,115.88150024414062,115.92250061035156,114.30799865722656,114.54900360107422
2021-04-28,119.625,121.56900024414062,117.66100311279297,117.9520034790039
2021-04-29,119.46150207519531,120.20800018310547,118.69249725341797,119.63800048828125
2021-04-30,118.4010009765625,119.09249877929688,117.3280029296875,117.67500305175781
2021-05-03,118.24549865722656,119.07749938964844,116.7750015258789,117.15399932861328
2021-05-04,115.67749786376953,116.24949645996094,112.83399963378906,115.34149932861328
2021-05-05,116.43150329589844,116.75,115.41400146484375,115.7385025024414
2021-05-06,115.31649780273438,116.86750030517578,114.6520004272461,116.86750030517578
2021-05-07,118.19450378417969,118.5625,117.30799865722656,117.59649658203125
2021-05-10,116.40699768066406,116.55000305175781,114.22699737548828,114.5875015258789
2021-05-11,112.15350341796875,114.01399993896484,111.69599914550781,113.50299835205078
2021-05-12,111.30950164794922,112.39900207519531,109.68099975585938,110.01249694824219
2021-05-13,111.30599975585938,111.97200012207031,110.33599853515625,111.4520034790039
2021-05-14,112.927001953125,114.23600006103516,112.5,113.91899871826172
2021-05-17,113.17849731445312,114.48899841308594,112.77549743652344,114.44599914550781
2021-05-18,115.11750030517578,115.38400268554688,113.1094970703125,113.12349700927734
2021-05-19,111.42150115966797,113.74949645996094,111.27200317382812,113.57499694824219
2021-05-20,114.55000305175781,115.5999984741211,114.1760025024414,115.34750366210938
2021-05-21,115.87049865722656,115.94450378417969,114.46499633789062,114.70649719238281
2021-05-24,115.74449920654297,118.27749633789062,115.5979995727539,118.052001953125
2021-05-25,118.5999984741211,119.19999694824219,117.75,118.14350128173828
2021-05-26,118.32599639892578,119.44950103759766,118.322998046875,119.0155029296875
2021-05-27,119.45249938964844,119.45249938964844,117.81300354003906,118.13400268554688
2021-05-28,118.72100067138672,118.80349731445312,117.64250183105469,117.84249877929688
2021-06-01,118.72200012207031,119.2854995727539,117.71399688720703,119.05899810791016
2021-06-02,119.4574966430664,119.68199920654297,117.61799621582031,118.52950286865234
2021-06-03,117.2864990234375,117.85099792480469,116.47599792480469,117.37899780273438
2021-06-04,118.4635009765625,119.95149993896484,118.12049865722656,119.67849731445312
2021-06-07,119.47200012207031,120.22550201416016,119.05000305175781,120.11499786376953
2021-06-08,120.60050201416016,120.97599792480469,119.73899841308594,119.9219970703125
2021-06-09,120.57150268554688,120.64399719238281,119.84500122070312,120.39700317382812
2021-06-10,120.34600067138672,121.80000305175781,120.18900299072266,121.75650024414062
2021-06-11,122.0,122.08599853515625,120.947998046875,121.51000213623047
2021-06-14,121.61299896240234,122.44599914550781,120.9000015258789,122.44550323486328
